ID,starttime,endtime,gender,birthyear,geo_state_au,metro_regional,localincome_annual_au,employment_status_au,education_a_au,numberofchildren,agegroup1,agegroup2,au_pol_pastvote_2016,maritalstatus,household_size,localincome_au,geo_GCCSA_au_interlude,social_au_1,social_au_2,social_au_3,social_au_4,social_au_5,social_au_6,social_au_7,social_au_8,social_au_9,social_au_10,social_au_11,social_au_12,social_au_13,social_au_14,social_au_15,social_au_99,educ,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B2,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B3,weight1
1022,3/2/2018,3/2/2018,2,1953,3,1,3,8,2,7,6,5,99,1,2,9998,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,2,1,2,2,1,1,3,3,3,5,2,2,5,1.27097899415822
1023,3/2/2018,3/2/2018,2,1952,2,1,6,5,5,7,6,5,2,1,2,9998,3,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,1,1,2,2,1,4,4,4,4,4,4,5,1.56542128567555
1024,3/2/2018,3/2/2018,1,1993,1,1,12,1,4,2,2,2,3,1,3,9998,1,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,3,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1.31850719150483
1025,3/2/2018,3/2/2018,1,2000,1,1,11,4,3,2,1,1,4,7,4,9998,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,4,2,1,1,1,4,4,5,4,5,5,2,1.27367486975676
1026,3/2/2018,3/2/2018,1,1976,2,1,1,5,4,1,3,3,1,6,1,9998,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,3,2,2,1,2,3,2,3,3,2,3,.852864151200429
1027,3/2/2018,3/2/2018,1,1962,1,1,10,1,5,2,5,5,5,1,5,9998,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,1,1,1,1,1,1,2,2,2,2,2,3,2,.749416838855516
1028,3/2/2018,3/2/2018,1,1989,2,1,10,1,7,1,2,2,1,3,1,9998,3,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,5,1,3,3,2,3,3,3,1,4,2,4,3,2,2,3,.618241446922701
1029,3/2/2018,3/2/2018,1,1979,1,1,12,1,4,4,3,3,8,2,5,9998,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,1,3,3,5,4,3,5,5,.160243039587232
1030,3/2/2018,3/2/2018,1,1971,1,1,999,8,97,7,4,4,99,7,10,9998,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,4,4,4,4,4,3,1,2,3,4,4,3,1,3,.401369319294559
1031,3/2/2018,3/2/2018,1,1987,3,1,4,1,3,2,2,2,4,6,3,9998,5,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1.33061910076029
1032,3/2/2018,3/2/2018,1,1995,2,1,7,1,5,1,1,1,5,2,2,9998,3,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,2,4,1,2,4,1,3,2,3,1,1,5,3,4,2,4,2,.829536860190279
1033,3/2/2018,3/2/2018,1,1981,2,1,998,1,4,4,3,3,98,1,3,9998,3,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,2,1,1,2,2,1,1,3,3,4,3,4,4,5,.318420558963384
1034,3/2/2018,3/2/2018,1,1957,1,2,999,2,4,7,5,5,1,1,2,9998,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,4,4,2,1,2,2,1,4,5,5,4,4,4,5,1.00532432262493
1035,3/2/2018,3/2/2018,1,1977,4,1,9,1,6,2,3,3,1,1,3,9998,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,4,4,4,3,4,3,1,4,4,3,2,3,2,2,.406443383380496
1036,3/2/2018,3/2/2018,1,1989,1,1,7,2,4,1,2,2,98,2,2,9998,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,3,1,2,2,2,1,2,1,1,4,4,5,4,4,4,4,.492539832011107
1037,3/2/2018,3/2/2018,1,1991,3,1,8,1,5,1,2,2,4,2,2,9998,5,1,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,4,1,1,1,2,1,2,1,1,4,5,4,3,5,3,4,.953744232159495
1038,3/2/2018,3/2/2018,1,1979,2,1,11,1,5,2,3,3,2,1,3,9998,3,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,4,1,3,5,2,2,3,1,1,4,4,4,3,4,4,4,1.01303146624191
1039,3/2/2018,3/2/2018,1,1952,1,2,1,5,4,7,6,5,1,5,1,9998,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,5,2,5,2,2,1,2,3,4,4,2,3,5,.999050614644973
1040,3/2/2018,3/2/2018,1,1947,1,1,5,5,4,7,6,5,1,1,2,9998,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,5,5,3,1,3,5,1,5,5,5,5,4,4,5,1.00088983578586
1041,3/2/2018,3/2/2018,1,1984,1,1,12,1,6,3,2,2,8,1,4,9998,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,3,2,2,3,3,3,1,3,3,3,2,2,2,5,.116160221430646
1042,3/2/2018,3/2/2018,1,1939,1,2,3,5,2,7,6,5,1,1,2,9998,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,4,1,1,2,1,1,5,1,4,5,2,1,5,2.07819022982195
1043,3/2/2018,3/2/2018,1,1979,1,1,12,1,5,3,3,3,6,1,4,9998,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,4,1,4,2,1,1,2,1,1,1,4,1,3,4,1,5,.911677096191334
1044,3/2/2018,3/2/2018,1,1977,1,1,998,6,3,1,3,3,12,7,3,9998,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,4,2,2,2,2,4,1,3,5,3,3,5,5,5,1.69052831997879
1045,3/2/2018,3/2/2018,1,1988,2,1,5,1,4,1,2,2,99,1,2,9998,3,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,1,2,1,1,1,2,1,1,3,3,4,3,3,3,1,.39074936992284
1046,3/2/2018,3/2/2018,1,1988,1,1,4,1,5,2,2,2,1,1,3,9998,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,4,1,2,1,1,2,1,1,1,2,2,3,2,2,2,3,1.07972182055769
1047,3/2/2018,3/2/2018,1,1985,1,1,13,1,7,1,2,2,2,1,2,9998,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,5,1,5,5,5,5,5,5,1,4,5,5,3,5,3,5,1.13097369256653
1048,3/2/2018,3/2/2018,1,1985,8,1,8,1,4,1,2,2,2,1,2,9998,15,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,1.72094815873103
1049,3/2/2018,3/2/2018,1,1970,4,1,1,6,3,1,4,4,1,7,1,9998,7,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,5,5,5,5,5,5,5,.78565626263353
1050,3/2/2018,3/2/2018,1,1985,1,1,13,1,5,2,2,2,4,1,3,9998,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,1,2,3,5,4,3,5,3,.857031092792694
1051,3/2/2018,3/2/2018,1,1950,1,2,2,5,2,7,6,5,99,6,2,9998,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,4,3,4,2,3,4,1,5,5,4,4,5,5,5,1.2731203378049
1052,3/2/2018,3/2/2018,1,1986,1,1,8,1,4,1,2,2,3,7,1,9998,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,1,1,3,1,1,3,1,1,3,3,2,3,3,1,5,1.31850719150483
1053,3/2/2018,3/2/2018,1,1988,1,1,10,1,4,1,2,2,1,7,3,9998,1,1,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,3,1,4,4,4,3,3,5,1,4,4,4,3,3,3,3,1.31922878072976
1054,3/2/2018,3/2/2018,1,1985,1,1,4,1,6,6,2,2,10,4,5,9998,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,2,2,2,1,2,2,1,3,2,1,2,2,2,1,.543297880796696
1055,3/2/2018,3/2/2018,1,1992,1,1,3,6,2,4,2,2,8,2,5,9998,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,3,2,1,3,2,2,2,2,3,3,.40904790034022
1056,3/2/2018,3/2/2018,1,1989,3,2,8,1,6,1,2,2,2,3,1,9998,6,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,5,1,1,1,1,1,1,2,1,5,5,5,5,5,3,5,1.36829149614094
1057,3/2/2018,3/2/2018,1,1988,1,1,10,1,4,2,2,2,3,1,3,9998,1,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,1,2,2,1,2,1,1,1,4,2,5,4,4,3,4,1.31850719150483
1058,3/2/2018,3/2/2018,1,1999,3,2,10,2,3,1,1,1,3,3,4,9998,6,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,3,1,1,4,4,4,4,4,2,5,1.94027099020916
1059,3/2/2018,3/2/2018,2,1995,2,1,1,1,4,1,1,1,2,1,2,9998,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,1,2,3,4,1,5,4,1,3,4,2,4,5,1,1,1.54778857591842
1060,3/2/2018,3/2/2018,1,1990,1,1,5,1,3,2,2,2,6,5,2,9998,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,3,2,4,4,1,2,2,2,2,2,2,2,1.56084601206831
1061,3/2/2018,3/2/2018,2,1998,5,1,3,1,3,1,1,1,9,7,1,9998,9,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,3,1,2,4,3,1,1,2,1,.777878871908012
1062,3/2/2018,3/2/2018,1,1998,4,1,999,3,3,1,1,1,4,7,5,9998,7,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,1,1,3,2,4,3,2,3,2,.815182101699553
1063,3/2/2018,3/2/2018,1,1998,4,1,7,1,3,2,1,1,98,3,3,9998,7,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,4,2,4,1,4,5,4,4,3,5,4,.38343449088083
1064,3/2/2018,3/2/2018,1,1999,3,1,998,4,3,1,1,1,99,7,4,9998,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,2,3,4,.666700017984648
1065,3/2/2018,3/2/2018,2,1951,2,1,998,5,2,7,6,5,99,1,2,9998,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,3,2,1,1,1,1,2,1,1,5,1.02354562714513
1066,3/2/2018,3/2/2018,2,1950,2,1,2,7,4,7,6,5,7,1,2,9998,3,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,5,3,4,5,4,3,5,.419808315340685
1067,3/2/2018,3/2/2018,1,1999,2,1,7,2,5,1,1,1,3,7,3,9998,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,1,4,4,5,4,4,3,1,5,5,5,4,4,4,3,.911950708731205
1068,3/2/2018,3/2/2018,2,1952,2,1,998,2,5,3,6,5,99,1,6,9998,3,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,4,1,1,1,1,2,5,4,1,3,3,3,3,3,2,5,.402718110584831
1069,3/2/2018,3/2/2018,2,1952,2,1,1,5,3,7,6,5,2,5,1,9998,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,2,1,5,5,5,5,5,4,5,2.18400216034889
1070,3/2/2018,3/2/2018,2,1950,3,2,1,5,3,7,6,5,2,1,2,9998,6,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,3,2,1,1,3,2,1,4,5,3,1,4,2,5,3.32202855716985
1071,3/2/2018,3/2/2018,1,1999,2,1,10,4,3,1,1,1,98,7,7,9998,3,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,1,3,1,3,2,3,2,1,4,5,2,3,4,3,4,.475282746517655
1072,3/2/2018,3/2/2018,1,1995,2,1,1,4,3,1,1,1,12,7,1,9998,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,5,5,4,4,4,3,5,1.7531405617922
1073,3/2/2018,3/2/2018,1,1995,3,1,6,1,4,3,1,1,4,2,4,9998,5,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,2,2,1,2,1,1,1,2,3,2,2,4,2,1.24131023600797
